timestamp,heart_rate,cadence,distance,power,temperature,speed,altitude,alt_difference,rolling_ave_alt,power_ma,cadence_ma
1,75,71.0,22.79,143.0,26,4.413,51,0,0.0,143.0,71.0
2,75,71.0,27.81,113.0,26,4.861,51,0,0.0,128.0,71.0
3,75,76.0,33.06,113.0,26,4.908,51,0,0.0,123.0,72.66666666666667
4,76,81.0,38.66,113.0,26,5.048,51,0,0.0,120.5,74.75
5,76,83.0,44.6,116.0,26,5.095,51,0,0.0,119.6,76.4
6,77,84.0,50.37,110.0,26,4.861,51,0,0.0,118.0,77.66666666666667
7,78,85.0,56.19,97.0,26,5.608,51,0,0.0,115.0,78.71428571428571
8,78,86.0,61.87,96.0,26,5.86,51,0,0.0,112.625,79.625
9,79,86.0,67.65,102.0,26,5.86,51,0,0.0,111.44444444444444,80.33333333333333
10,80,86.0,73.48,110.0,26,5.71,51,0,0.0,111.3,80.9
11,80,87.0,79.23,112.0,26,5.608,51,0,0.0,111.36363636363636,81.45454545454545
12,82,89.0,85.09,113.0,26,5.654,51,0,0.0,111.5,82.08333333333333
13,84,92.0,91.43,103.0,26,5.673,51,0,0.0,110.84615384615384,82.84615384615384
14,86,95.0,97.72,118.0,26,5.71,50,-1,-0.2,111.35714285714286,83.71428571428571
15,87,88.0,104.06,115.0,26,5.86,50,0,-0.2,111.6,84.0
16,89,89.0,110.54,147.0,26,5.869,50,0,-0.2,113.8125,84.3125
17,90,91.0,118.52,138.0,26,5.906,50,0,-0.2,115.23529411764706,84.70588235294117
18,91,93.0,125.4,148.0,26,6.093,50,0,-0.2,117.05555555555556,85.16666666666667
19,94,94.0,131.0,120.0,26,6.242,50,0,0.0,117.21052631578948,85.63157894736842
20,95,95.0,139.46,97.0,26,6.476,50,0,0.0,116.2,86.1
21,97,95.0,146.9,107.0,26,6.662,50,0,0.0,115.76190476190476,86.52380952380952
22,98,95.0,155.96,110.0,26,6.671,50,0,0.0,115.5,86.9090909090909
23,100,95.0,163.56,117.0,26,6.69,50,0,0.0,115.56521739130434,87.26086956521739
24,100,94.0,170.72,115.0,26,6.746,50,0,0.0,115.54166666666667,87.54166666666667
25,101,95.0,178.01,124.0,26,6.839,50,0,0.0,115.88,87.84
26,101,95.0,185.74,102.0,26,6.942,50,0,0.0,115.34615384615384,88.11538461538461
27,101,96.0,193.22,119.0,26,6.97,50,0,0.0,115.48148148148148,88.4074074074074
28,102,96.0,200.72,110.0,26,7.026,49,-1,-0.2,115.28571428571429,88.67857142857143
29,102,97.0,208.12,108.0,26,7.026,49,0,-0.2,115.03448275862068,88.96551724137932
30,102,98.0,215.63,133.0,26,7.091,49,0,-0.2,115.63333333333334,89.26666666666667
31,102,77.0,223.31,81.0,26,7.175,49,0,-0.2,113.56666666666666,89.46666666666667
32,102,58.0,230.71,28.0,26,7.175,49,0,-0.2,110.73333333333333,89.03333333333333
33,102,66.0,238.09,61.0,26,7.175,49,0,0.0,109.0,88.7
34,103,76.0,245.68,120.0,26,7.194,49,0,0.0,109.23333333333333,88.53333333333333
35,102,77.0,253.46,130.0,26,7.213,49,0,0.0,109.7,88.33333333333333
36,102,78.0,261.22,152.0,26,7.315,49,0,0.0,111.1,88.13333333333334
37,103,79.0,268.83,129.0,26,7.362,49,0,0.0,112.16666666666667,87.93333333333334
38,103,79.0,276.55,143.0,26,7.362,49,0,0.0,113.73333333333333,87.7
39,103,80.0,284.74,151.0,26,7.418,49,0,0.0,115.36666666666666,87.5
40,104,80.0,292.31,144.0,26,7.418,49,0,0.0,116.5,87.3
41,105,80.0,300.01,153.0,26,7.427,49,0,0.0,117.86666666666666,87.06666666666666
42,106,80.0,308.0,110.0,26,7.586,49,0,0.0,117.76666666666667,86.76666666666667
43,107,81.0,316.12,142.0,26,7.67,49,0,0.0,119.06666666666666,86.4
44,107,81.0,324.3,135.0,26,7.726,49,0,0.0,119.63333333333334,85.93333333333334
45,108,81.0,332.35,134.0,26,7.8,49,0,0.0,120.26666666666667,85.7
46,109,81.0,340.45,135.0,26,7.828,49,0,0.0,119.86666666666666,85.43333333333334
47,109,81.0,348.7,151.0,26,7.838,49,0,0.0,120.3,85.1
48,109,82.0,356.94,135.0,26,7.866,49,0,0.0,119.86666666666666,84.73333333333333
49,110,82.0,365.27,110.0,26,7.866,48,-1,-0.2,119.53333333333333,84.33333333333333
50,110,82.0,373.73,126.0,26,7.894,48,0,-0.2,120.5,83.9
51,110,82.0,382.09,117.0,26,7.922,48,0,-0.2,120.83333333333333,83.46666666666667
52,110,82.0,390.34,126.0,26,7.978,48,0,-0.2,121.36666666666666,83.03333333333333
53,111,82.0,398.71,126.0,26,7.987,48,0,-0.2,121.66666666666667,82.6
54,111,82.0,406.88,117.0,26,7.987,48,0,0.0,121.73333333333333,82.2
55,111,81.0,414.59,74.0,26,7.987,48,0,0.0,120.06666666666666,81.73333333333333
56,109,59.0,422.17,7.0,26,7.987,48,0,0.0,116.9,80.53333333333333
57,109,48.0,429.56,24.25,26,7.987,48,0,0.0,113.74166666666666,78.93333333333334
58,107,48.0,436.82,41.5,26,7.978,48,0,0.0,111.45833333333333,77.33333333333333
59,106,53.0,443.73,58.75,26,7.287,48,0,0.0,109.81666666666666,75.86666666666666
60,105,73.0,450.6,76.0,26,7.651,48,0,0.0,107.91666666666667,75.03333333333333
61,104,81.0,457.46,158.0,26,7.605,48,0,0.0,110.48333333333333,75.16666666666667
62,104,81.0,464.45,142.0,26,7.511,48,0,0.0,114.28333333333333,75.93333333333334
63,104,82.0,471.56,165.0,26,7.287,48,0,0.0,117.75,76.46666666666667
64,103,83.0,478.91,168.0,27,7.287,48,0,0.0,119.35,76.7
65,103,83.0,486.45,211.0,27,7.287,48,0,0.0,122.05,76.9
66,103,85.0,494.03,211.0,27,7.287,48,0,0.0,124.01666666666667,77.13333333333334
67,104,87.0,501.56,180.0,27,7.287,48,0,0.0,125.71666666666667,77.4
68,104,88.0,509.49,186.0,27,7.287,48,0,0.0,127.15,77.7
69,105,88.0,517.34,171.0,27,7.334,47,-1,-0.2,127.81666666666666,77.96666666666667
70,106,88.0,524.96,160.0,27,7.362,47,0,-0.2,128.35,78.23333333333333
71,107,88.0,532.52,158.0,27,7.399,47,0,-0.2,128.51666666666668,78.5
72,107,89.0,540.36,177.0,27,7.493,47,0,-0.2,130.75,78.8
73,108,89.0,548.17,162.0,27,7.66,47,0,-0.2,131.41666666666666,79.06666666666666
74,108,88.0,555.84,162.0,27,7.716,47,0,0.0,132.31666666666666,79.3
75,108,89.0,563.69,165.0,27,7.754,47,0,0.0,133.35,79.56666666666666
76,109,89.0,571.5,182.0,27,7.772,47,0,0.0,134.91666666666666,79.83333333333333
77,109,89.0,579.48,167.0,27,7.8,47,0,0.0,135.45,80.1
78,110,90.0,587.46,164.0,27,7.8,47,0,0.0,136.41666666666666,80.36666666666666
79,110,90.0,595.5,153.0,27,7.8,47,0,0.0,137.85,80.63333333333334
80,111,90.0,603.79,110.0,27,7.8,47,0,0.0,137.31666666666666,80.9
81,111,90.0,611.82,128.0,27,7.8,47,0,0.0,137.68333333333334,81.16666666666667
82,111,90.0,619.93,150.0,27,7.81,46,-1,-0.2,138.48333333333332,81.43333333333334
83,111,90.0,627.96,150.0,27,7.94,46,0,-0.2,139.28333333333333,81.7
84,111,91.0,636.0,168.0,27,7.959,46,0,-0.2,140.98333333333332,82.0
85,111,91.0,644.09,150.0,27,7.978,46,0,-0.2,143.51666666666668,82.33333333333333
86,111,87.0,652.14,125.0,27,7.978,46,0,-0.2,147.45,83.26666666666667
87,111,85.0,660.13,184.0,27,7.996,46,0,0.0,152.775,84.5
88,111,85.0,668.4,154.0,27,8.006,46,0,0.0,156.525,85.73333333333333
89,111,85.0,676.73,154.0,27,8.08,46,0,0.0,159.7,86.8
90,112,85.0,685.07,159.0,27,8.08,46,0,0.0,162.46666666666667,87.2
91,112,85.0,693.43,152.0,27,8.136,46,0,0.0,162.26666666666668,87.33333333333333
92,113,86.0,701.74,139.0,27,8.164,46,0,0.0,162.16666666666666,87.5
93,113,86.0,710.01,146.0,27,8.164,46,0,0.0,161.53333333333333,87.63333333333334
94,113,87.0,718.22,154.0,27,8.23,46,0,0.0,161.06666666666666,87.76666666666667
95,113,88.0,726.66,148.0,27,8.239,46,0,0.0,158.96666666666667,87.93333333333334
96,113,89.0,735.44,143.0,27,8.332,46,0,0.0,156.7,88.06666666666666
97,114,89.0,744.26,162.0,27,8.342,46,0,0.0,156.1,88.13333333333334
98,114,89.0,752.88,162.0,27,8.491,46,0,0.0,155.3,88.16666666666667
99,114,90.0,761.73,150.0,27,8.51,46,0,0.0,154.6,88.23333333333333
100,114,90.0,770.41,138.0,27,8.594,45,-1,-0.2,153.86666666666667,88.3
101,114,90.0,779.18,145.0,27,8.603,45,0,-0.2,153.43333333333334,88.36666666666666
102,114,89.0,788.08,155.0,27,8.65,45,0,-0.2,152.7,88.36666666666666
103,114,89.0,796.76,138.0,27,8.65,45,0,-0.2,151.9,88.36666666666666
104,114,89.0,805.39,138.0,27,8.65,45,0,-0.2,151.1,88.4
105,114,88.0,814.08,152.0,27,8.65,45,0,0.0,150.66666666666666,88.36666666666666
106,114,87.0,822.73,173.0,27,8.65,45,0,0.0,150.36666666666667,88.3
107,114,86.0,831.4,167.0,27,8.603,45,0,0.0,150.36666666666667,88.2
108,113,86.0,839.77,153.0,27,8.575,45,0,0.0,150.0,88.06666666666666
109,113,85.0,848.0,149.0,27,8.566,44,-1,-0.2,149.86666666666667,87.9
110,112,85.0,856.21,191.0,27,8.538,44,0,-0.2,152.56666666666666,87.73333333333333
111,112,86.0,864.51,172.0,27,8.519,44,0,-0.2,154.03333333333333,87.6
112,111,86.0,872.82,76.0,27,8.379,44,0,-0.2,151.56666666666666,87.46666666666667
113,110,81.0,881.32,76.0,27,8.37,44,0,-0.2,149.1,87.16666666666667
114,108,56.0,889.65,85.6,27,8.37,44,0,0.0,146.35333333333335,86.0
115,108,56.0,897.67,95.2,27,8.314,44,0,0.0,144.52666666666667,84.83333333333333
116,107,56.0,905.07,104.8,27,7.511,44,0,0.0,143.85333333333335,83.8
117,106,21.0,911.69,114.4,27,7.101,44,0,0.0,141.53333333333333,81.66666666666667
118,105,46.0,917.21,124.0,27,5.832,44,0,0.0,140.53333333333333,80.36666666666666
119,105,46.0,921.73,133.6,27,4.712,44,0,0.0,139.85333333333335,79.06666666666666
120,105,41.0,925.37,143.2,27,3.994,44,0,0.0,139.32666666666668,77.6
121,105,41.0,928.65,152.8,27,3.443,44,0,0.0,139.35333333333335,76.13333333333334
122,104,36.0,931.64,162.39999999999998,27,3.238,44,0,0.0,140.13333333333333,74.46666666666667
123,102,36.0,934.13,172.0,27,2.575,45,1,0.2,141.0,72.8
124,101,36.0,936.72,181.6,27,2.566,45,0,0.2,141.92000000000002,71.1
125,99,36.0,938.62,191.2,27,2.519,45,0,0.2,143.36,69.36666666666666
126,99,34.714285714285715,939.71,200.8,27,1.148,45,0,0.2,145.2866666666667,67.55714285714286
127,96,33.42857142857143,940.79,210.4,27,0.97,45,0,0.2,146.9,65.70476190476191
128,94,32.14285714285714,941.81,220.0,27,0.858,45,0,0.0,148.83333333333334,63.80952380952381
129,91,30.857142857142858,942.25,229.6,27,0.802,45,0,0.0,151.48666666666668,61.838095238095235
130,90,29.57142857142857,942.25,239.2,27,0.0,45,0,0.0,154.86,59.82380952380952
131,90,28.285714285714285,942.25,248.79999999999998,27,0.0,45,0,0.0,158.32000000000002,57.766666666666666
132,85,27.0,945.62,258.4,171,2.79,45,0,0.0,161.76666666666668,55.7
133,86,52.0,949.87,268.0,27,3.527,45,0,0.0,166.1,54.46666666666667
134,87,52.0,954.81,315.0,27,4.563,45,0,0.0,172.0,53.233333333333334
135,88,67.0,960.22,315.0,27,4.843,45,0,0.0,177.43333333333334,52.53333333333333
136,89,73.0,966.21,283.0,27,5.636,45,0,0.0,181.1,52.06666666666667
137,92,78.0,972.46,309.0,27,5.916,45,0,0.0,185.83333333333334,51.8
138,95,82.0,978.94,306.0,27,6.196,45,0,0.0,190.93333333333334,51.666666666666664
139,97,82.0,985.82,152.0,27,6.298,45,0,0.0,191.03333333333333,51.56666666666667
140,100,54.0,993.05,152.0,27,6.97,45,0,0.0,189.73333333333332,50.53333333333333
141,102,87.0,1000.24,143.0,27,7.035,45,0,0.0,188.76666666666668,50.56666666666667
142,103,88.0,1007.49,140.0,27,7.035,45,0,0.0,190.9,50.63333333333333
143,105,89.0,1014.92,131.0,27,7.157,45,0,0.0,192.73333333333332,50.9
144,105,90.0,1022.31,140.0,27,6.97,45,0,0.0,194.54666666666665,52.03333333333333
145,105,90.0,1029.76,139.0,27,7.035,45,0,0.0,196.00666666666666,53.166666666666664
146,105,89.0,1037.32,125.0,27,7.157,45,0,0.0,196.67999999999998,54.266666666666666
147,105,89.0,1045.01,101.75,27,7.185,45,0,0.0,196.25833333333333,56.53333333333333
148,105,89.0,1052.97,78.5,27,7.194,45,0,0.0,194.74166666666667,57.96666666666667
149,105,60.5,1060.55,55.25,27,7.203,45,0,0.0,192.13,58.45
150,106,32.0,1067.61,32.0,27,7.203,45,0,0.0,188.42333333333332,58.15
151,106,78.0,1074.78,274.0,27,7.203,45,0,0.0,192.4633333333333,59.38333333333333
152,106,82.0,1082.39,316.0,27,7.25,45,0,0.0,197.58333333333334,60.916666666666664
153,107,82.0,1089.95,324.0,27,7.259,45,0,0.0,202.65,62.45
154,108,80.0,1096.53,274.0,27,7.381,45,0,0.0,205.73,63.916666666666664
155,109,82.0,1103.1,298.0,27,7.511,45,0,0.0,209.29,65.45
156,111,84.0,1111.04,301.0,27,7.595,45,0,0.0,212.63,67.09285714285714
157,113,84.0,1118.89,121.0,27,8.416,45,0,0.0,209.65,68.77857142857144
158,114,57.0,1127.18,121.0,27,8.416,45,0,0.0,206.35,69.60714285714286
159,116,84.0,1135.26,178.0,27,8.146,45,0,0.0,204.63,71.37857142857142
160,118,84.0,1143.29,147.0,27,7.838,45,0,0.0,201.55666666666667,73.19285714285714
161,120,83.0,1151.55,148.0,27,8.099,45,0,0.0,198.19666666666666,75.01666666666667
162,122,83.0,1159.84,180.0,27,8.146,45,0,0.0,195.58333333333334,76.88333333333334
163,122,83.0,1168.21,191.0,27,8.155,45,0,0.0,193.01666666666668,77.91666666666667
164,123,84.0,1176.48,188.0,27,8.155,45,0,0.0,188.78333333333333,78.98333333333333
165,122,84.0,1184.83,190.0,27,8.211,45,0,0.0,184.61666666666667,79.55
166,122,84.0,1193.14,189.0,27,8.155,45,0,0.0,181.48333333333332,79.91666666666667
167,121,84.0,1201.49,152.0,27,8.155,45,0,0.0,176.25,80.11666666666666
168,121,84.0,1209.86,165.0,27,8.155,45,0,0.0,171.55,80.18333333333334
169,120,85.0,1218.27,162.0,27,8.211,45,0,0.0,171.88333333333333,80.28333333333333
170,120,85.0,1226.59,155.0,27,8.23,45,0,0.0,171.98333333333332,81.31666666666666
171,119,85.0,1235.03,166.0,28,8.258,45,0,0.0,172.75,81.25
172,119,85.0,1243.32,166.0,28,8.276,45,0,0.0,173.61666666666667,81.15
173,119,85.0,1251.62,156.0,28,8.276,45,0,0.0,174.45,81.01666666666667
