timestamp,heart_rate,cadence,distance,power,temperature,speed,altitude,alt_difference,rolling_ave_alt,power_ma,cadence_ma
1,91,84.0,34.51,87.0,22,5.402,52,-1,-0.2,87.0,84.0
2,93,85.0,40.79,87.0,22,6.177,51,-1,-0.2,87.0,84.5
3,96,85.0,47.22,118.0,22,6.354,51,0,-0.2,97.33333333333333,84.66666666666667
4,99,85.0,53.68,82.0,22,6.364,51,0,-0.2,93.5,84.75
5,100,86.0,60.19,87.0,22,6.14,51,0,-0.2,92.2,85.0
6,101,86.0,66.47,100.0,22,6.177,51,0,-0.2,93.5,85.16666666666667
7,103,86.0,72.83,98.0,22,6.186,51,0,0.0,94.14285714285714,85.28571428571429
8,104,86.0,79.07,102.0,22,6.186,51,0,0.0,95.125,85.375
9,104,86.0,85.38,91.0,22,6.205,51,0,0.0,94.66666666666667,85.44444444444444
10,105,86.0,91.81,89.0,22,6.326,51,0,0.0,94.1,85.5
11,105,85.0,98.29,93.0,22,6.336,51,0,0.0,94.0,85.45454545454545
12,105,85.0,104.72,120.0,22,6.336,51,0,0.0,96.16666666666667,85.41666666666667
13,105,85.0,110.97,87.0,22,6.326,51,0,0.0,95.46153846153847,85.38461538461539
14,105,85.0,117.2,90.0,22,6.205,51,0,0.0,95.07142857142857,85.35714285714286
15,105,82.0,123.26,90.0,22,6.186,51,0,0.0,94.73333333333333,85.13333333333334
16,104,82.0,128.98,101.0,22,6.149,51,0,0.0,95.125,84.9375
17,102,82.0,133.37,112.0,22,5.123,51,0,0.0,96.11764705882354,84.76470588235294
18,101,74.5,136.37,123.0,22,3.06,51,0,0.0,97.61111111111111,84.19444444444444
19,99,67.0,138.6,134.0,22,2.351,51,0,0.0,99.52631578947368,83.28947368421052
20,98,59.5,139.95,145.0,22,1.661,51,0,0.0,101.8,82.1
21,97,52.0,141.07,156.0,22,1.25,51,0,0.0,104.38095238095238,80.66666666666667
22,96,44.5,141.56,167.0,22,0.821,51,0,0.0,107.22727272727273,79.02272727272727
23,96,37.0,141.56,178.0,22,0.0,51,0,0.0,110.30434782608695,77.19565217391305
24,94,29.5,141.56,189.0,22,0.0,51,0,0.0,113.58333333333333,75.20833333333333
25,90,22.0,143.31,200.0,52,2.043,52,1,0.2,117.04,73.08
26,88,22.0,145.65,211.0,52,2.053,52,0,0.2,120.65384615384616,71.11538461538461
27,86,22.0,148.57,222.0,52,2.706,52,0,0.2,124.4074074074074,69.29629629629629
28,85,53.0,152.11,233.0,22,3.396,51,-1,0.0,128.28571428571428,68.71428571428571
29,85,61.0,156.23,246.0,22,3.9,51,0,0.0,132.3448275862069,68.44827586206897
30,85,61.0,160.66,263.0,22,4.413,51,0,-0.2,136.7,68.2
