timestamp,heart_rate,cadence,distance,power,temperature,speed,altitude,alt_difference,rolling_ave_alt,power_ma,cadence_ma
1,112,92.0,47.69,134.0,22,7.763,50,0,0.0,134.0,92.0
2,112,93.0,55.89,141.0,22,7.819,50,0,0.0,137.5,92.5
3,113,93.0,64.25,136.0,22,7.912,50,0,0.0,137.0,92.66666666666667
4,113,93.0,72.76,125.0,22,8.108,50,0,0.0,134.0,92.75
5,114,92.0,80.99,160.0,22,8.108,50,0,0.0,139.2,92.6
6,115,93.0,89.12,141.0,22,8.118,50,0,0.0,139.5,92.66666666666667
7,115,93.0,97.17,112.0,22,8.108,50,0,0.0,135.57142857142858,92.71428571428571
8,116,93.0,104.83,111.0,22,8.108,50,0,0.0,132.5,92.75
9,117,94.0,112.33,129.0,22,7.968,50,0,0.0,132.11111111111111,92.88888888888889
10,117,94.0,120.14,130.0,22,8.024,50,0,0.0,131.9,93.0
11,118,93.0,128.33,90.0,22,8.118,50,0,0.0,128.0909090909091,93.0
12,118,93.0,136.58,47.0,22,8.118,50,0,0.0,121.33333333333333,93.0
13,118,93.0,144.63,47.0,22,8.024,50,0,0.0,115.61538461538461,93.0
14,117,27.0,152.63,47.0,22,8.015,50,0,0.0,110.71428571428571,88.28571428571429
15,116,27.0,160.81,39.833333333333336,22,8.015,50,0,0.0,105.98888888888888,84.2
16,114,27.0,169.31,32.666666666666664,22,8.024,50,0,0.0,101.40625,80.625
17,113,23.5,177.21,25.5,22,8.22,50,0,0.0,96.94117647058823,77.26470588235294
18,112,20.0,183.73,18.333333333333332,22,7.082,50,0,0.0,92.57407407407408,74.08333333333333
19,111,16.5,190.29,11.166666666666664,22,7.082,50,0,0.0,88.28947368421052,71.05263157894737
20,109,13.0,196.77,4.0,22,5.953,50,0,0.0,84.075,68.15
21,109,31.0,202.25,236.0,22,5.897,50,0,0.0,91.30952380952381,66.38095238095238
22,109,74.0,207.17,415.0,22,4.973,50,0,0.0,106.02272727272727,66.72727272727273
23,109,79.0,212.69,430.0,22,4.973,50,0,0.0,120.1086956521739,67.26086956521739
24,110,83.0,219.99,362.0,22,6.503,50,0,0.0,130.1875,67.91666666666667
25,111,83.0,227.98,37.0,22,7.082,50,0,0.0,126.46,68.52
26,112,36.0,236.04,37.0,22,7.082,50,0,0.0,123.01923076923077,67.26923076923077
27,113,83.0,244.36,157.0,22,7.082,50,0,0.0,124.27777777777777,67.85185185185185
28,113,83.0,252.47,170.0,22,7.082,50,0,0.0,125.91071428571429,68.39285714285714
29,113,84.0,260.23,160.0,22,7.203,50,0,0.0,127.08620689655173,68.93103448275862
30,114,84.0,267.15,173.0,22,7.203,49,-1,-0.2,128.61666666666667,69.43333333333334
31,114,86.0,274.2,173.0,22,7.371,49,0,-0.2,129.91666666666666,69.23333333333333
32,114,87.0,281.59,145.0,22,7.381,49,0,-0.2,130.05,69.03333333333333
33,114,87.0,288.57,114.0,22,7.381,49,0,-0.2,129.31666666666666,68.83333333333333
34,114,88.0,295.8,168.0,22,7.409,49,0,-0.2,130.75,68.66666666666667
35,114,90.0,303.52,204.0,22,7.549,49,0,0.0,132.21666666666667,68.6
36,115,91.0,311.53,186.0,22,7.549,49,0,0.0,133.71666666666667,68.53333333333333
37,115,92.0,319.78,142.0,22,7.623,49,0,0.0,134.71666666666667,68.5
38,116,92.0,327.8,112.0,22,7.633,49,0,0.0,134.75,68.46666666666667
39,116,61.0,335.79,103.5,22,7.94,49,0,0.0,133.9,67.36666666666666
40,115,51.0,343.61,95.0,22,7.94,49,0,0.0,132.73333333333332,65.93333333333334
41,114,46.0,351.2,86.5,22,7.94,48,-1,-0.2,132.61666666666667,64.36666666666666
42,114,46.0,358.76,78.0,22,7.94,48,0,-0.2,133.65,62.8
43,112,46.0,365.9,69.5,22,7.828,48,0,-0.2,134.4,61.233333333333334
44,111,61.0,373.05,61.0,22,7.063,48,0,-0.2,134.86666666666667,62.36666666666667
45,111,77.0,379.78,204.0,22,6.737,48,0,-0.2,140.33888888888887,64.03333333333333
46,111,79.0,386.65,213.0,22,6.737,48,0,0.0,146.35,65.76666666666667
47,111,80.0,393.82,200.0,22,7.147,48,0,0.0,152.16666666666666,67.65
48,112,81.0,401.01,210.0,22,7.147,48,0,0.0,158.55555555555554,69.68333333333334
49,112,82.0,407.99,206.0,22,7.147,48,0,0.0,165.05,71.86666666666666
50,113,83.0,415.2,185.0,22,7.147,48,0,0.0,171.08333333333334,74.2
51,114,84.0,422.45,161.0,22,7.147,48,0,0.0,168.58333333333334,75.96666666666667
52,115,85.0,429.66,178.0,22,7.147,48,0,0.0,160.68333333333334,76.33333333333333
53,115,85.0,436.93,196.0,22,7.157,48,0,0.0,152.88333333333333,76.53333333333333
54,116,85.0,444.27,172.0,22,7.287,48,0,0.0,146.55,76.6
55,116,85.0,451.68,210.0,22,7.297,48,0,0.0,152.31666666666666,76.66666666666667
56,117,85.0,459.28,175.0,22,7.306,48,0,0.0,156.91666666666666,78.3
57,117,85.0,466.89,163.0,22,7.483,48,0,0.0,157.11666666666667,78.36666666666666
58,118,85.0,474.35,161.0,22,7.483,48,0,0.0,156.81666666666666,78.43333333333334
59,118,84.0,474.35,174.0,22,7.483,48,0,0.0,157.28333333333333,78.43333333333334
60,118,84.0,481.83,200.0,22,7.502,48,0,0.0,158.18333333333334,78.43333333333334
61,119,83.0,493.8,148.0,22,7.502,48,0,0.0,157.35,78.33333333333333
62,119,83.0,501.07,129.0,22,7.483,48,0,0.0,156.81666666666666,78.2
63,119,75.0,508.16,45.0,22,7.483,48,0,0.0,154.51666666666668,77.8
64,119,52.0,514.95,58.38461538461539,22,7.119,48,0,0.0,150.86282051282055,76.6
65,119,52.0,521.52,71.76923076923077,22,7.437,48,0,0.0,146.4551282051282,75.33333333333333
66,118,52.0,528.16,85.15384615384616,22,6.569,48,0,0.0,143.09358974358972,74.03333333333333
67,117,42.333333333333336,534.75,98.53846153846155,22,6.541,48,0,0.0,141.6448717948718,72.37777777777778
68,117,32.66666666666667,541.05,111.92307692307692,22,6.42,48,0,0.0,141.64230769230772,70.4
69,115,23.0,546.51,125.3076923076923,22,5.888,48,0,0.0,142.36923076923077,69.13333333333334
70,115,23.0,550.81,138.69230769230768,22,4.703,48,0,0.0,143.82564102564103,68.2
71,114,23.0,553.64,152.0769230769231,22,3.648,48,0,0.0,146.01153846153844,67.43333333333334
72,112,16.0,554.78,165.46153846153845,22,1.633,48,0,0.0,148.9269230769231,66.43333333333334
73,111,16.0,555.4,178.84615384615384,22,1.101,48,0,0.0,152.57179487179485,65.43333333333334
74,109,16.0,556.59,192.23076923076923,22,1.101,48,0,0.0,156.94615384615383,63.93333333333333
75,108,26.0,558.4,205.6153846153846,22,1.325,48,0,0.0,157.0,62.233333333333334
76,108,36.0,561.06,219.0,22,2.463,48,0,0.0,157.2,60.8
77,107,53.0,564.36,288.0,22,3.154,49,1,0.2,160.13333333333333,59.9
78,107,59.0,568.37,317.0,22,3.919,49,0,0.2,163.7,59.166666666666664
79,108,65.0,573.34,342.0,22,4.497,49,0,0.2,168.23333333333332,58.6
80,109,68.0,578.65,288.0,22,5.123,49,0,0.2,171.66666666666666,58.1
81,110,70.0,584.3,326.0,22,5.654,49,0,0.2,177.16666666666666,57.63333333333333
82,111,72.0,589.84,346.0,22,5.654,48,-1,-0.2,182.76666666666668,57.2
83,112,76.0,595.49,376.0,22,5.654,48,0,-0.2,188.76666666666668,56.9
84,113,79.0,601.78,364.0,22,6.13,48,0,-0.2,195.16666666666666,56.7
85,115,80.0,608.07,365.0,22,6.336,48,0,-0.2,200.33333333333334,56.53333333333333
86,117,81.0,614.36,364.0,22,6.214,48,0,-0.2,206.63333333333333,56.4
87,119,84.0,620.57,403.0,22,5.85,48,0,0.0,214.63333333333333,56.36666666666667
88,120,84.0,627.05,139.0,22,6.634,48,0,0.0,213.9,56.333333333333336
89,121,55.0,633.48,139.0,22,6.634,48,0,0.0,212.73333333333332,55.36666666666667
90,123,80.0,640.02,208.0,22,6.336,49,1,0.2,213.0,55.233333333333334
91,123,80.0,646.46,242.0,22,6.345,49,0,0.2,216.13333333333333,55.13333333333333
92,124,80.0,653.35,219.0,22,6.42,49,0,0.2,219.13333333333333,55.03333333333333
93,125,81.0,660.11,222.0,22,6.448,49,0,0.2,225.03333333333333,55.233333333333334
94,125,81.0,666.94,193.0,22,6.466,49,0,0.2,229.52051282051283,56.2
95,126,83.0,673.75,207.0,22,6.503,49,0,0.0,234.02820512820514,57.233333333333334
96,126,84.0,680.54,201.0,22,6.531,49,0,0.0,237.88974358974363,58.3
97,126,84.0,688.57,205.0,22,6.634,49,0,0.0,241.43846153846152,59.68888888888889
98,127,85.0,695.25,201.0,22,6.653,49,0,0.0,244.40769230769232,61.43333333333333
99,126,85.0,702.16,203.0,22,6.653,49,0,0.0,246.99743589743588,63.5
100,126,85.0,708.95,203.0,22,6.746,50,1,0.2,249.14102564102566,65.56666666666666
101,127,86.0,715.34,220.0,22,6.755,50,0,0.2,251.4051282051282,67.66666666666667
102,127,86.0,722.21,185.0,22,6.811,50,0,0.2,252.0564102564103,70.0
103,127,79.0,729.08,173.0,22,6.821,50,0,0.2,251.8615384615385,72.1
104,128,80.0,735.72,193.0,22,6.858,50,0,0.2,251.88717948717948,74.23333333333333
105,128,81.0,742.71,187.0,22,6.867,50,0,0.0,251.26666666666668,76.06666666666666
106,128,81.0,749.82,188.0,22,6.877,50,0,0.0,250.23333333333332,77.56666666666666
107,129,82.0,756.85,188.0,22,6.979,50,0,0.0,246.9,78.53333333333333
108,129,83.0,764.01,193.0,22,7.054,50,0,0.0,242.76666666666668,79.33333333333333
109,129,84.0,771.26,160.0,22,7.063,50,0,0.0,236.7,79.96666666666667
110,130,85.0,778.61,157.0,22,7.082,50,0,0.0,232.33333333333334,80.53333333333333
111,130,86.0,786.19,154.0,22,7.185,50,0,0.0,226.6,81.06666666666666
112,130,86.0,793.75,161.0,22,7.203,50,0,0.0,220.43333333333334,81.53333333333333
113,130,87.0,801.48,178.0,22,7.278,50,0,0.0,213.83333333333334,81.9
114,130,87.0,809.14,185.0,22,7.362,50,0,0.0,207.86666666666667,82.16666666666667
115,131,87.0,816.36,178.0,22,7.446,50,0,0.0,201.63333333333333,82.4
116,130,40.0,823.38,165.0,22,7.446,50,0,0.0,195.0,81.03333333333333
117,130,40.0,830.22,152.0,22,7.446,50,0,0.0,186.63333333333333,79.56666666666666
118,129,48.0,836.1,139.0,22,6.662,50,0,0.0,186.63333333333333,78.36666666666666
119,128,61.0,840.75,126.0,22,5.029,50,0,0.0,186.2,78.56666666666666
120,127,66.0,845.12,362.0,22,4.619,50,0,0.0,191.33333333333334,78.1
121,126,74.0,850.38,324.0,22,4.619,50,0,0.0,194.06666666666666,77.9
122,125,79.0,856.09,328.0,22,5.71,50,0,0.0,197.7,77.86666666666666
123,125,83.0,861.89,309.0,22,5.776,50,0,0.0,200.6,77.93333333333334
124,125,81.0,867.71,294.0,22,5.776,50,0,0.0,203.96666666666667,77.93333333333334
125,126,81.0,874.08,88.0,22,5.888,50,0,0.0,200.0,77.86666666666666
