timestamp,heart_rate,cadence,distance,power,temperature,speed,altitude,alt_difference,rolling_ave_alt,power_ma,cadence_ma
1,102,94.0,20.18,116.0,14,6.998,48,0,-0.2,116.0,94.0
2,102,74.0,28.65,16.0,14,6.998,48,0,-0.2,66.0,84.0
3,102,61.0,35.51,5.0,14,7.026,47,-1,-0.2,45.666666666666664,76.33333333333333
4,102,86.0,48.54,140.0,14,7.026,47,0,-0.2,69.25,78.75
5,102,88.0,59.61,183.0,14,7.147,48,1,-0.2,92.0,80.6
6,102,90.0,62.77,128.0,14,7.147,47,-1,-0.2,98.0,82.16666666666667
7,103,90.0,68.78,105.0,14,7.175,47,0,-0.2,99.0,83.28571428571429
8,104,90.0,76.54,108.0,14,7.175,48,1,0.2,100.125,84.125
9,105,90.0,84.31,114.0,14,7.483,47,-1,0.0,101.66666666666667,84.77777777777777
10,106,90.0,92.35,150.0,14,7.539,47,0,-0.2,106.5,85.3
11,107,92.0,100.18,146.0,14,7.549,48,1,0.2,110.0909090909091,85.9090909090909
12,108,92.0,107.94,103.0,14,7.577,48,0,0.2,109.5,86.41666666666667
13,109,87.0,114.05,90.0,14,7.595,47,-1,-0.2,108.0,86.46153846153847
14,110,93.0,123.23,113.0,14,7.633,47,0,0.0,108.35714285714286,86.92857142857143
15,111,93.0,129.48,125.0,14,7.716,47,0,0.0,109.46666666666667,87.33333333333333
16,112,79.0,137.21,54.0,14,7.716,47,0,-0.2,106.0,86.8125
17,113,69.0,144.61,6.0,14,7.716,47,0,-0.2,100.11764705882354,85.76470588235294
18,113,91.0,152.22,112.0,14,7.744,47,0,0.0,100.77777777777777,86.05555555555556
19,114,61.0,159.84,6.0,14,7.744,47,0,0.0,95.78947368421052,84.73684210526316
20,114,61.0,167.39,11.0,14,7.744,47,0,0.0,91.55,83.55
21,114,40.0,174.6,11.0,14,7.744,47,0,0.0,87.71428571428571,81.47619047619048
22,114,62.0,181.56,13.0,14,7.66,47,0,0.0,84.31818181818181,80.5909090909091
23,113,86.0,188.9,85.0,14,7.614,47,0,0.0,84.34782608695652,80.82608695652173
24,113,86.0,188.9,156.0,14,7.614,47,0,0.0,87.33333333333333,81.04166666666667
25,113,87.0,196.04,132.0,14,7.539,47,0,0.0,89.12,81.28
26,112,87.0,206.21,100.0,14,7.362,47,0,0.0,89.53846153846153,81.5
27,111,58.0,213.52,68.0,14,7.353,47,0,0.0,88.74074074074075,80.62962962962963
28,110,58.0,220.69,36.0,14,7.231,47,0,0.0,86.85714285714286,79.82142857142857
29,110,21.0,227.59,4.0,14,7.231,47,0,0.0,84.0,77.79310344827586
30,110,21.0,234.34,29.625,14,7.231,47,0,0.0,82.1875,75.9
31,109,21.0,241.05,55.25,14,7.222,47,0,0.0,80.1625,73.46666666666667
32,108,21.833333333333332,247.6,80.875,14,7.222,47,0,0.0,82.325,71.72777777777779
33,108,22.666666666666668,253.98,106.5,14,6.923,47,0,0.0,85.70833333333333,70.45
34,108,23.5,260.12,132.125,14,6.709,47,0,0.0,85.44583333333334,68.36666666666666
35,107,24.333333333333332,266.03,157.75,14,6.074,47,0,0.0,84.60416666666667,66.24444444444444
