timestamp,heart_rate,cadence,distance,power,temperature,speed,altitude,alt_difference,rolling_ave_alt,power_ma,cadence_ma
1,113,35.0,5.25,126.0,29,2.118,76,0,0.0,126.0,35.0
2,115,63.0,8.85,328.0,29,2.435,76,0,0.0,227.0,49.0
3,117,51.0,12.44,141.0,29,2.986,76,0,0.0,198.33333333333334,49.666666666666664
4,119,71.0,16.09,269.0,29,3.312,76,0,0.0,216.0,55.0
5,122,71.0,20.23,323.0,29,3.312,76,0,0.0,237.4,58.2
6,124,83.0,24.38,323.0,29,3.667,76,0,0.0,251.66666666666666,62.333333333333336
7,125,86.0,28.79,329.0,29,3.826,76,0,0.0,262.7142857142857,65.71428571428571
8,127,91.0,33.18,238.0,29,4.031,76,0,0.0,259.625,68.875
9,130,82.0,37.88,98.0,29,4.395,76,0,0.0,241.66666666666666,70.33333333333333
10,131,63.0,42.5,72.0,29,4.395,76,0,0.0,224.7,69.6
11,132,76.0,47.3,187.0,29,4.572,76,0,0.0,221.27272727272728,70.18181818181819
12,134,81.0,52.69,99.0,29,4.983,76,0,0.0,211.08333333333334,71.08333333333333
13,135,84.0,58.31,86.0,29,5.281,77,1,0.2,201.46153846153845,72.07692307692308
14,136,70.0,64.22,25.0,29,5.384,77,0,0.2,188.85714285714286,71.92857142857143
15,136,70.0,70.64,62.0,29,5.561,77,0,0.2,180.4,71.8
16,135,48.0,76.89,62.0,28,6.149,77,0,0.2,173.0,70.3125
17,135,91.0,83.48,221.0,28,6.252,77,0,0.2,175.8235294117647,71.52941176470588
18,134,91.0,89.84,183.2,28,6.168,77,0,0.0,176.23333333333332,72.61111111111111
19,134,91.0,97.2,145.4,28,6.326,77,0,0.0,174.61052631578946,73.57894736842105
20,133,69.0,103.98,107.60000000000001,28,6.168,77,0,0.0,171.26,73.35
21,132,47.0,108.95,69.80000000000001,28,5.477,77,0,0.0,166.42857142857142,72.0952380952381
22,132,25.0,113.82,32.0,28,5.561,77,0,0.0,160.3181818181818,69.95454545454545
23,132,85.0,119.61,96.0,28,5.664,77,0,0.0,157.52173913043478,70.6086956521739
24,132,79.0,126.43,71.0,28,6.149,77,0,0.0,153.91666666666666,70.95833333333333
25,132,79.0,133.61,67.52631578947368,28,6.168,77,0,0.0,150.46105263157895,71.28
26,132,79.0,140.77,64.05263157894737,28,6.168,76,-1,-0.2,147.13765182186236,71.57692307692308
27,132,56.66666666666667,147.39,60.578947368421055,28,6.326,76,0,-0.2,143.9317738791423,71.0246913580247
28,131,34.333333333333336,153.89,57.10526315789474,28,6.429,76,0,-0.2,140.83082706766916,69.71428571428571
29,131,12.0,160.97,53.631578947368425,28,6.476,76,0,-0.2,137.82395644283122,67.72413793103448
30,130,52.0,168.68,50.1578947368421,28,6.476,76,0,-0.2,134.90175438596492,67.2
31,131,54.0,176.53,46.68421052631579,28,6.606,75,-1,-0.2,132.2578947368421,67.83333333333333
32,131,53.0,184.1,43.21052631578947,28,6.699,75,0,-0.2,122.76491228070175,67.5
33,132,47.0,191.41,39.73684210526316,28,6.774,75,0,-0.2,119.38947368421053,67.36666666666666
34,132,47.0,198.44,36.26315789473684,28,6.774,75,0,-0.2,111.63157894736841,66.56666666666666
35,132,47.0,205.64,32.78947368421053,28,6.774,75,0,-0.2,101.9578947368421,65.76666666666667
36,132,44.625,211.93,29.315789473684205,28,6.699,74,-1,-0.2,92.16842105263159,64.4875
37,132,42.25,217.75,25.84210526315789,28,6.037,74,0,-0.2,82.06315789473685,63.02916666666667
38,130,39.875,222.05,22.368421052631575,28,5.216,74,0,-0.2,74.87543859649122,61.325
39,129,37.5,226.5,18.89473684210526,28,5.169,74,0,-0.2,72.23859649122807,59.84166666666667
40,127,35.125,229.79,15.421052631578945,28,3.378,74,0,-0.2,70.35263157894738,58.9125
41,124,32.75,232.1,11.94736842105263,28,2.109,74,0,0.0,64.51754385964912,57.47083333333333
42,122,30.375,234.11,8.473684210526315,28,2.109,74,0,0.0,61.5,55.78333333333333
43,120,28.0,236.28,5.0,28,2.071,74,0,0.0,58.8,53.916666666666664
44,117,28.0,238.47,8.333333333333334,28,2.146,74,0,0.0,58.24444444444444,52.516666666666666
45,115,30.0,240.61,11.666666666666668,28,2.211,74,0,0.0,56.56666666666667,51.18333333333333
46,113,30.0,242.59,15.0,28,2.146,74,0,0.0,55.0,50.583333333333336
47,113,30.0,244.35,18.333333333333336,28,2.109,73,-1,-0.2,48.24444444444444,48.55
48,112,30.0,246.42,21.666666666666668,28,2.109,73,0,-0.2,42.86,46.516666666666666
49,112,35.0,248.64,25.0,28,2.109,74,1,0.0,38.84666666666667,44.65
50,112,47.0,250.27,153.0,28,2.071,74,0,0.0,40.36,43.916666666666664
51,112,61.0,252.6,109.0,28,2.333,74,0,0.0,41.666666666666664,44.38333333333333
52,112,70.0,256.7,119.0,28,4.283,73,-1,0.0,44.56666666666667,45.88333333333333
53,112,83.0,261.84,165.0,28,4.488,73,0,0.0,46.86666666666667,45.81666666666667
54,114,88.0,267.91,183.0,28,5.617,73,0,-0.2,50.6,46.11666666666667
55,115,80.0,274.68,109.0,28,6.392,73,0,-0.2,51.98245614035088,46.15
56,117,58.0,281.68,85.25,28,6.643,73,0,-0.2,52.6890350877193,45.45
57,119,50.0,288.63,61.5,28,6.858,73,0,0.0,52.71973684210526,45.227777777777774
58,120,52.0,295.71,37.75,28,6.895,72,-1,-0.2,52.074561403508774,45.81666666666667
59,122,77.0,302.85,14.0,28,6.858,72,0,-0.2,50.75350877192982,47.983333333333334
60,123,94.0,310.31,135.0,28,6.55,72,0,-0.2,53.58157894736842,49.38333333333333
61,123,91.0,317.95,116.0,28,6.643,72,0,-0.2,55.892105263157895,50.61666666666667
62,123,87.0,326.38,120.0,28,7.343,72,0,-0.2,58.45175438596491,51.75
63,123,89.0,335.65,146.0,28,8.127,71,-1,-0.2,61.993859649122804,53.15
64,123,89.0,345.27,283.0,28,8.342,71,0,-0.2,70.21842105263158,54.55
65,123,91.0,355.48,283.0,28,8.491,71,0,-0.2,78.55877192982456,56.016666666666666
66,123,93.0,365.47,210.0,28,8.51,71,0,-0.2,84.58157894736841,57.62916666666667
67,124,93.0,375.14,197.0,28,8.127,71,0,-0.2,90.28684210526316,59.32083333333333
68,125,93.0,384.71,139.0,28,8.342,71,0,0.0,94.17456140350878,61.09166666666667
69,126,76.0,393.94,54.0,28,8.491,70,-1,-0.2,95.34473684210525,62.375
70,127,53.0,403.27,46.333333333333336,28,8.51,70,0,-0.2,96.37514619883041,62.97083333333333
71,128,53.0,411.83,38.666666666666664,28,8.51,70,0,-0.2,97.26578947368422,63.645833333333336
72,128,33.0,420.03,31.0,28,8.51,70,0,-0.2,98.01666666666667,63.733333333333334
73,128,55.0,428.62,23.333333333333332,28,7.744,70,0,-0.2,98.62777777777777,64.63333333333334
74,128,55.0,436.77,15.666666666666664,28,7.521,70,0,0.0,98.87222222222222,65.53333333333333
75,127,64.0,445.05,8.0,28,7.521,70,0,0.0,98.74999999999999,66.66666666666667
76,127,83.0,453.43,208.0,28,7.866,70,0,0.0,105.18333333333334,68.43333333333334
77,127,86.0,461.64,315.0,28,7.866,69,-1,-0.2,115.07222222222224,70.3
78,127,86.0,470.77,121.0,28,8.127,69,0,-0.2,118.38333333333334,72.16666666666667
79,129,86.0,479.72,121.0,28,8.762,69,0,-0.2,121.58333333333333,73.86666666666666
80,129,58.0,488.91,121.0,28,9.051,69,0,-0.2,120.51666666666667,74.23333333333333
81,129,83.0,498.37,107.0,28,9.153,69,0,-0.2,120.45,74.96666666666667
82,129,64.0,507.86,101.71428571428571,28,9.34,69,0,0.0,119.87380952380951,74.76666666666667
83,129,60.0,517.42,96.42857142857143,28,9.452,69,0,0.0,117.58809523809524,74.0
84,129,54.0,527.31,91.14285714285714,28,9.051,69,0,0.0,114.52619047619048,72.86666666666666
85,129,47.0,537.14,85.85714285714286,28,9.153,69,0,0.0,113.7547619047619,71.76666666666667
86,130,47.0,547.08,80.57142857142857,28,9.34,69,0,0.0,113.5988095238095,71.4
87,131,49.0,556.66,75.28571428571428,28,9.34,69,0,0.0,114.05833333333332,71.36666666666666
88,131,51.0,565.78,70.0,28,9.34,69,0,0.0,115.13333333333334,71.33333333333333
89,130,47.0,574.42,64.71428571428572,28,8.734,68,-1,-0.2,116.82380952380953,70.33333333333333
90,129,47.0,582.76,59.42857142857143,28,8.426,68,0,-0.2,114.30476190476189,68.76666666666667
91,129,24.0,591.01,54.142857142857146,28,8.183,68,0,-0.2,112.24285714285715,66.53333333333333
92,127,24.0,599.14,48.85714285714286,28,8.136,67,-1,-0.4,109.87142857142858,64.43333333333334
93,125,54.0,607.49,43.57142857142857,28,8.146,67,0,-0.4,106.45714285714284,63.266666666666666
94,124,54.0,615.89,38.28571428571429,28,8.426,67,0,-0.2,98.3,62.1
95,123,74.0,624.46,33.0,28,8.407,67,0,-0.2,89.96666666666667,61.53333333333333
96,121,61.0,633.07,5.0,28,8.407,66,-1,-0.4,83.13333333333334,60.46666666666667
97,121,61.0,641.7,35.5,28,8.407,66,0,-0.2,77.75,59.4
98,121,30.0,650.57,66.0,28,8.407,66,0,-0.2,75.31666666666666,57.3
99,120,62.0,659.64,96.5,28,8.407,66,0,-0.2,76.73333333333333,56.833333333333336
100,119,94.0,668.83,127.0,28,8.939,66,0,-0.2,79.42222222222223,58.2
101,119,94.0,678.19,67.0,28,9.331,65,-1,-0.2,80.36666666666666,59.56666666666667
102,120,84.0,687.62,67.0,28,9.331,65,0,-0.2,81.56666666666666,61.266666666666666
103,121,84.0,696.84,60.875,28,9.265,65,0,-0.2,82.81805555555556,62.233333333333334
104,121,84.0,705.64,54.75,28,8.948,64,-1,-0.4,84.12083333333334,63.2
105,121,72.0,714.11,48.625,28,8.799,64,0,-0.4,85.475,63.46666666666667
106,119,60.0,722.22,42.5,28,8.799,64,0,-0.2,79.95833333333333,62.7
107,117,48.0,729.79,36.375,28,7.987,64,0,-0.2,70.67083333333333,61.43333333333333
108,116,36.0,737.41,30.25,28,7.474,63,-1,-0.4,67.64583333333333,59.766666666666666
109,114,24.0,744.47,24.125,28,6.923,63,0,-0.2,64.41666666666667,57.7
110,113,57.0,750.98,18.0,28,6.727,63,0,-0.2,60.983333333333334,57.666666666666664
111,113,71.0,757.69,136.0,28,6.727,63,0,-0.2,61.95,57.266666666666666
112,113,73.0,764.88,73.0,28,7.017,63,0,-0.2,60.99285714285714,57.56666666666667
113,113,73.0,771.47,55.5,28,7.017,63,0,0.0,59.628571428571426,58.0
114,113,73.0,777.3,38.0,28,5.953,63,0,0.0,57.85714285714286,58.63333333333333
115,113,45.5,782.59,20.5,28,5.449,63,0,0.0,55.67857142857143,58.583333333333336
116,113,18.0,787.95,3.0,28,5.449,63,0,0.0,53.09285714285714,57.61666666666667
117,114,18.0,793.56,25.0,28,5.505,63,0,0.0,51.416666666666664,56.583333333333336
118,116,18.0,799.29,25.0,28,5.598,63,0,0.0,49.916666666666664,55.483333333333334
119,117,19.0,804.99,25.0,28,5.72,63,0,0.0,48.59285714285714,54.55
120,119,66.0,810.9,174.0,27,5.72,63,0,0.0,52.411904761904765,55.18333333333333
121,120,66.0,817.0,105.0,27,5.72,63,0,0.0,54.10714285714286,56.583333333333336
122,120,45.0,823.41,105.0,27,6.112,63,0,0.0,55.97857142857143,57.28333333333333
